File_Name,Min_Value,Max_Value,Mean_Value
img_12_slice_286.npy,-1000,1193,-735.13853125
img_12_slice_287.npy,-1000,1235,-733.3205125
img_12_slice_288.npy,-1000,1294,-731.168675
img_12_slice_289.npy,-1000,1283,-728.805025
img_12_slice_29.npy,-1000,3000,-690.9850625
img_12_slice_290.npy,-1000,1265,-726.29114375
img_12_slice_291.npy,-1000,1281,-723.7231625
img_12_slice_292.npy,-1000,1270,-721.0777125
img_12_slice_293.npy,-1000,1265,-718.5313125
img_12_slice_294.npy,-1000,1228,-716.528075
img_12_slice_295.npy,-1000,1215,-714.68091875
img_12_slice_296.npy,-1000,1273,-712.7653125
img_12_slice_297.npy,-1000,1274,-710.74651875
img_12_slice_298.npy,-1000,1295,-708.71330625
img_12_slice_299.npy,-1000,1335,-706.8163
img_12_slice_3.npy,-1000,1537,-674.317275
img_12_slice_30.npy,-1000,3000,-692.4010125
img_12_slice_300.npy,-1000,1339,-705.17605625
img_12_slice_301.npy,-1000,1330,-703.5638125
img_12_slice_302.npy,-1000,1346,-701.6996
img_12_slice_303.npy,-1000,1357,-699.96899375
img_12_slice_304.npy,-1000,1355,-698.62741875
img_12_slice_305.npy,-1000,1331,-697.43605
img_12_slice_306.npy,-1000,1197,-696.24455625
img_12_slice_307.npy,-1000,1193,-695.0540375
img_12_slice_308.npy,-1000,1157,-694.10843125
img_12_slice_309.npy,-1000,1211,-693.35368125
img_12_slice_31.npy,-1000,3000,-693.84533125
img_12_slice_310.npy,-1000,1312,-692.575525
img_12_slice_311.npy,-1000,1272,-691.9425125
img_12_slice_312.npy,-1000,1298,-691.4901875
img_12_slice_313.npy,-1000,1302,-691.0385375
img_12_slice_314.npy,-1000,1308,-690.6302875
img_12_slice_315.npy,-1000,1305,-690.3061875
img_12_slice_316.npy,-1000,1303,-689.85166875
img_12_slice_317.npy,-1000,1311,-689.9456
img_12_slice_318.npy,-1000,1286,-690.65425625
img_12_slice_319.npy,-1000,1218,-691.5997
img_12_slice_32.npy,-1000,3000,-695.06300625
img_12_slice_320.npy,-1000,1202,-692.4622375
img_12_slice_321.npy,-1000,1285,-693.34191875
img_12_slice_322.npy,-1000,1306,-694.15949375
img_12_slice_323.npy,-1000,1317,-694.581025
img_12_slice_324.npy,-1000,1285,-694.65203125
img_12_slice_325.npy,-1000,1220,-694.93648125
img_12_slice_326.npy,-1000,1210,-695.5886
img_12_slice_327.npy,-1000,1258,-696.52354375
img_12_slice_328.npy,-1000,1271,-697.65091875
img_12_slice_329.npy,-1000,1212,-698.83295625
img_12_slice_33.npy,-1000,3000,-696.1399125
img_12_slice_330.npy,-1000,1210,-700.101725
img_12_slice_331.npy,-1000,1301,-701.5734
img_12_slice_332.npy,-1000,1291,-702.9783375
img_12_slice_333.npy,-1000,1311,-704.25941875
img_12_slice_334.npy,-1000,1331,-705.3934375
img_12_slice_335.npy,-1000,1353,-706.47621875
img_12_slice_336.npy,-1000,1391,-707.3413375
img_12_slice_337.npy,-1000,1382,-708.251475
img_12_slice_338.npy,-1000,1399,-709.348225
img_12_slice_339.npy,-1000,1399,-710.1805
img_12_slice_34.npy,-1000,3000,-697.334975
img_12_slice_35.npy,-1000,3000,-698.87081875
img_12_slice_36.npy,-1000,3000,-699.969325
img_12_slice_37.npy,-1000,3000,-701.18041875
img_12_slice_38.npy,-1000,3000,-702.87360625
img_12_slice_39.npy,-1000,3000,-704.5965
img_12_slice_4.npy,-1000,1551,-673.54226875
img_12_slice_40.npy,-1000,3000,-706.10726875
img_12_slice_41.npy,-1000,3000,-707.47645625
img_12_slice_42.npy,-1000,3000,-708.9007875
img_12_slice_43.npy,-1000,3000,-710.56489375
img_12_slice_44.npy,-1000,3000,-711.7826375
img_12_slice_45.npy,-1000,3000,-713.35361875
img_12_slice_46.npy,-1000,3000,-715.07709375
img_12_slice_47.npy,-1000,3000,-717.01166875
img_12_slice_48.npy,-1000,3000,-718.1636375
img_12_slice_49.npy,-1000,3000,-718.95214375
img_12_slice_5.npy,-1000,1526,-672.89284375
img_12_slice_50.npy,-1000,3000,-720.54664375
img_12_slice_51.npy,-1000,3000,-722.53171875
img_12_slice_52.npy,-1000,1368,-724.2472875
img_12_slice_53.npy,-1000,1381,-725.87815625
img_12_slice_54.npy,-1000,1388,-727.40639375
img_12_slice_55.npy,-1000,1370,-728.779525
img_12_slice_56.npy,-1000,1371,-730.329375
img_12_slice_57.npy,-1000,1368,-731.83098125
img_12_slice_58.npy,-1000,1364,-733.28499375
img_12_slice_59.npy,-1000,1372,-735.355475
img_12_slice_6.npy,-1000,1498,-672.46954375
img_12_slice_60.npy,-1000,1385,-737.590325
img_12_slice_61.npy,-1000,1354,-739.5228
img_12_slice_62.npy,-1000,1347,-741.190625
img_12_slice_63.npy,-1000,1350,-743.00895625
img_12_slice_64.npy,-1000,1349,-744.96750625
img_12_slice_65.npy,-1000,1356,-746.92716875
img_12_slice_66.npy,-1000,1376,-748.7146875
img_12_slice_67.npy,-1000,1344,-750.35940625
img_12_slice_68.npy,-1000,1355,-751.657475
img_12_slice_69.npy,-1000,1355,-752.46325625
img_12_slice_7.npy,-1000,1493,-671.8465
img_12_slice_70.npy,-1000,1362,-753.08358125
img_12_slice_71.npy,-1000,1345,-753.5383375
img_12_slice_72.npy,-1000,1322,-754.0516125
img_12_slice_73.npy,-1000,1326,-754.647825
img_12_slice_74.npy,-1000,1303,-755.05114375
img_12_slice_75.npy,-1000,1308,-755.13496875
img_12_slice_76.npy,-1000,1306,-755.089325
img_12_slice_77.npy,-1000,1327,-755.20441875
img_12_slice_78.npy,-1000,1281,-755.227825
img_12_slice_79.npy,-1000,1292,-755.142075
img_12_slice_8.npy,-1000,1466,-671.165575
img_12_slice_80.npy,-1000,1327,-755.1510875
img_12_slice_81.npy,-1000,1347,-755.34226875
img_12_slice_82.npy,-1000,1342,-755.92956875
img_12_slice_83.npy,-1000,1252,-756.69203125
img_12_slice_84.npy,-1000,1205,-757.54833125
img_12_slice_85.npy,-1000,1241,-758.23759375
img_12_slice_86.npy,-1000,1229,-758.81116875
img_12_slice_87.npy,-1000,1192,-759.49410625
img_12_slice_88.npy,-1000,1139,-760.48640625
img_12_slice_89.npy,-1000,1130,-761.527675
img_12_slice_9.npy,-1000,1454,-670.66853125
img_12_slice_90.npy,-1000,1045,-762.09895
img_12_slice_91.npy,-1000,1044,-762.37835625
img_12_slice_92.npy,-1000,1043,-762.42663125
img_12_slice_93.npy,-1000,1087,-762.5609125
img_12_slice_94.npy,-1000,1126,-762.8213625
img_12_slice_95.npy,-1000,1063,-762.90165
img_12_slice_96.npy,-1000,1138,-762.7980375
img_12_slice_97.npy,-1000,1074,-762.615425
img_12_slice_98.npy,-1000,1129,-762.44445625
img_12_slice_99.npy,-1000,1121,-762.0483
img_13_slice_0.npy,-1000,1462,-560.021875
img_13_slice_1.npy,-1000,1453,-558.74694375
img_13_slice_10.npy,-1000,1441,-551.90995625
img_13_slice_100.npy,-1000,1307,-628.33150625
img_13_slice_101.npy,-1000,1328,-629.33918125
img_13_slice_102.npy,-1000,1251,-630.1775375
img_13_slice_103.npy,-1000,1323,-630.84088125
img_13_slice_104.npy,-1000,1343,-631.4172375
img_13_slice_105.npy,-1000,1292,-631.8356875
img_13_slice_106.npy,-1000,1359,-632.13431875
img_13_slice_107.npy,-1000,1361,-632.7650625
img_13_slice_108.npy,-1000,1329,-633.52623125
img_13_slice_109.npy,-1000,1268,-634.17275625
img_13_slice_11.npy,-1000,1429,-550.5961375
img_13_slice_110.npy,-1000,1345,-634.7924125
img_13_slice_111.npy,-1000,1369,-635.32856875
img_13_slice_112.npy,-1000,1398,-635.67314375
img_13_slice_113.npy,-1000,1340,-636.49336875
img_13_slice_114.npy,-1000,1350,-637.24791875
img_13_slice_115.npy,-1000,1314,-637.54340625
img_13_slice_116.npy,-1000,1305,-637.3572625
img_13_slice_117.npy,-1000,1305,-637.23280625
img_13_slice_118.npy,-1000,1241,-637.03629375
img_13_slice_119.npy,-1000,1201,-636.69110625
img_13_slice_12.npy,-1000,1413,-549.11184375
img_13_slice_120.npy,-1000,1145,-636.3786625
img_13_slice_121.npy,-1000,1163,-636.13990625
img_13_slice_122.npy,-1000,1169,-635.4485625
img_13_slice_123.npy,-1000,1149,-634.86230625
img_13_slice_124.npy,-1000,1205,-634.13859375
img_13_slice_125.npy,-1000,1249,-633.13956875
img_13_slice_126.npy,-1000,1784,-632.29825
img_13_slice_127.npy,-1000,1891,-632.422125
img_13_slice_128.npy,-1000,1914,-633.341725
img_13_slice_129.npy,-1000,1960,-633.46535
img_13_slice_13.npy,-1000,1424,-547.52626875
img_13_slice_130.npy,-1000,1988,-633.39020625
img_13_slice_131.npy,-1000,1670,-633.86428125
img_13_slice_132.npy,-1000,1262,-634.657075
img_13_slice_133.npy,-1000,1296,-635.7179125
img_13_slice_134.npy,-1000,1319,-636.6191875
img_13_slice_135.npy,-1000,1324,-637.09500625
img_13_slice_136.npy,-1000,1339,-637.68464375
img_13_slice_137.npy,-1000,1349,-638.19975625
img_13_slice_138.npy,-1000,1316,-638.5909875
img_13_slice_139.npy,-1000,1268,-638.97633125
img_13_slice_14.npy,-1000,1413,-545.4736125
img_13_slice_140.npy,-1000,1206,-639.50336875
img_13_slice_141.npy,-1000,1180,-639.61213125
img_13_slice_142.npy,-1000,1589,-639.48186875
img_13_slice_143.npy,-1000,1820,-639.42930625
img_13_slice_144.npy,-1000,1816,-639.31065
img_13_slice_145.npy,-1000,1654,-639.0841875
img_13_slice_146.npy,-1000,1803,-638.87806875
img_13_slice_147.npy,-1000,1736,-638.59758125
img_13_slice_148.npy,-1000,1541,-637.97400625
img_13_slice_149.npy,-1000,1430,-637.1151375
img_13_slice_15.npy,-1000,1431,-543.45619375
img_13_slice_150.npy,-1000,1278,-636.309575
img_13_slice_151.npy,-1000,1251,-635.3158625
img_13_slice_152.npy,-1000,1221,-634.0906875
img_13_slice_153.npy,-1000,1176,-633.1767125
img_13_slice_154.npy,-1000,1215,-632.30930625
img_13_slice_155.npy,-1000,1382,-631.8508375
img_13_slice_156.npy,-1000,1381,-631.5043625
img_13_slice_157.npy,-1000,1282,-631.06411875
img_13_slice_158.npy,-1000,1235,-630.69946875
img_13_slice_159.npy,-1000,1201,-630.71073125
img_13_slice_16.npy,-1000,1482,-541.56535625
img_13_slice_160.npy,-1000,1252,-632.25956875
img_13_slice_161.npy,-1000,1310,-634.20956875
img_13_slice_162.npy,-1000,1442,-636.0392125
img_13_slice_163.npy,-1000,1478,-637.5203
img_13_slice_164.npy,-1000,1566,-638.753175
img_13_slice_165.npy,-1000,1358,-639.83103125
img_13_slice_166.npy,-1000,1401,-640.82864375
img_13_slice_167.npy,-1000,1327,-641.73695
img_13_slice_168.npy,-1000,1334,-642.50375
img_13_slice_169.npy,-1000,1292,-642.847925
img_13_slice_17.npy,-1000,1427,-540.04345625
img_13_slice_170.npy,-1000,1180,-643.09378125
img_13_slice_171.npy,-1000,1121,-643.10073125
img_13_slice_172.npy,-1000,1099,-643.26129375
img_13_slice_173.npy,-1000,1146,-643.5247625
img_13_slice_174.npy,-1000,1245,-643.4118875
img_13_slice_175.npy,-1000,1229,-643.391425
img_13_slice_176.npy,-1000,1331,-643.3999125
img_13_slice_177.npy,-1000,1284,-643.05635625
img_13_slice_178.npy,-1000,1324,-642.36824375
img_13_slice_179.npy,-1000,1205,-642.0196875
img_13_slice_18.npy,-1000,1416,-538.79411875
img_13_slice_180.npy,-1000,1265,-642.2709625
img_13_slice_181.npy,-1000,1268,-642.56438125
img_13_slice_182.npy,-1000,1249,-642.1351625
img_13_slice_183.npy,-1000,1282,-641.1382625
img_13_slice_184.npy,-1000,1202,-640.15395625
img_13_slice_185.npy,-1000,1260,-640.3611875
img_13_slice_186.npy,-1000,1228,-640.9904375
img_13_slice_187.npy,-1000,1207,-641.03435625
img_13_slice_188.npy,-1000,1199,-640.66148125
img_13_slice_189.npy,-1000,1238,-640.69198125
img_13_slice_19.npy,-1000,1416,-537.577125
img_13_slice_190.npy,-1000,1270,-641.3135875
img_13_slice_191.npy,-1000,1313,-641.62591875
img_13_slice_192.npy,-1000,1311,-641.6881625
img_13_slice_193.npy,-1000,1252,-641.6885875
img_13_slice_194.npy,-1000,1284,-641.549625
img_13_slice_195.npy,-1000,1316,-641.3255625
img_13_slice_196.npy,-1000,1332,-641.73770625
img_13_slice_197.npy,-1000,1342,-642.52575
img_13_slice_198.npy,-1000,1292,-643.30025
img_13_slice_199.npy,-1000,1275,-643.95568125
img_13_slice_2.npy,-1000,1449,-557.74019375
img_13_slice_20.npy,-1000,1372,-536.507725
img_13_slice_200.npy,-1000,1259,-644.4363125
img_13_slice_201.npy,-1000,1168,-644.85855
img_13_slice_202.npy,-1000,1268,-645.3142125
img_13_slice_203.npy,-1000,1265,-645.34543125
img_13_slice_204.npy,-1000,1297,-645.61738125
img_13_slice_205.npy,-1000,1280,-646.67456875
img_13_slice_206.npy,-1000,1242,-647.53696875
img_13_slice_207.npy,-1000,1140,-648.0636375
img_13_slice_208.npy,-1000,1189,-647.30163125
img_13_slice_209.npy,-1000,1222,-645.18183125
img_13_slice_21.npy,-1000,1393,-535.4564125
img_13_slice_210.npy,-1000,1209,-642.636
img_13_slice_211.npy,-1000,1263,-639.95693125
img_13_slice_212.npy,-1000,1314,-637.89988125
img_13_slice_213.npy,-1000,1276,-636.62483125
img_13_slice_214.npy,-1000,1313,-634.9488375
img_13_slice_215.npy,-1000,1288,-632.8021
img_13_slice_216.npy,-1000,1209,-629.738
img_13_slice_217.npy,-1000,1216,-626.99551875
img_13_slice_218.npy,-1000,1262,-624.5069875
img_13_slice_219.npy,-1000,1288,-621.1633
img_13_slice_22.npy,-1000,1404,-534.4103625
img_13_slice_220.npy,-1000,1287,-616.39538125
img_13_slice_221.npy,-1000,1281,-610.83716875
img_13_slice_222.npy,-1000,1294,-605.52069375
img_13_slice_223.npy,-1000,1356,-600.89811875
img_13_slice_224.npy,-1000,1328,-596.8142375
img_13_slice_225.npy,-1000,1276,-592.7891625
img_13_slice_226.npy,-1000,1201,-588.83934375
img_13_slice_227.npy,-1000,1178,-584.75916875
img_13_slice_228.npy,-1000,1210,-580.45345
img_13_slice_229.npy,-1000,1231,-576.01621875
img_13_slice_23.npy,-1000,1394,-533.8541
img_13_slice_230.npy,-1000,1180,-571.3464125
img_13_slice_231.npy,-1000,1231,-567.42519375
img_13_slice_232.npy,-1000,1298,-564.1829375
img_13_slice_233.npy,-1000,1247,-561.416125
img_13_slice_234.npy,-1000,1240,-558.25225
img_13_slice_235.npy,-1000,1381,-554.7566625
img_13_slice_236.npy,-1000,1297,-550.81508125
img_13_slice_237.npy,-1000,1218,-546.39778125
img_13_slice_238.npy,-1000,1220,-542.8699875
img_13_slice_239.npy,-1000,1244,-540.31758125
img_13_slice_24.npy,-1000,1387,-533.9091125
img_13_slice_240.npy,-1000,1321,-537.65936875
img_13_slice_241.npy,-1000,1363,-534.795925
img_13_slice_242.npy,-1000,1298,-532.06841875
img_13_slice_243.npy,-1000,1299,-529.8531125
img_13_slice_244.npy,-1000,1224,-528.0945875
img_13_slice_245.npy,-1000,1261,-526.82763125
img_13_slice_246.npy,-1000,1274,-525.31993125
img_13_slice_247.npy,-1000,1319,-523.9768
img_13_slice_248.npy,-1000,1285,-522.7482625
img_13_slice_249.npy,-1000,1242,-521.70395
img_13_slice_25.npy,-1000,1418,-534.3998625
img_13_slice_250.npy,-1000,1261,-520.805225
img_13_slice_26.npy,-1000,1393,-535.298925
img_13_slice_27.npy,-1000,1424,-536.2983875
img_13_slice_28.npy,-1000,1452,-537.3267875
img_13_slice_29.npy,-1000,1411,-538.612525
img_13_slice_3.npy,-1000,1469,-557.026275
img_13_slice_30.npy,-1000,1449,-540.08468125
img_13_slice_31.npy,-1000,1448,-541.72620625
img_13_slice_32.npy,-1000,1425,-543.05088125
img_13_slice_33.npy,-1000,1454,-544.2620375
img_13_slice_34.npy,-1000,1418,-545.60555625
img_13_slice_35.npy,-1000,1409,-546.851175
img_13_slice_36.npy,-1000,1419,-548.1339625
img_13_slice_37.npy,-1000,1410,-549.557725
img_13_slice_38.npy,-1000,1394,-551.24563125
img_13_slice_39.npy,-1000,1371,-553.21323125
img_13_slice_4.npy,-1000,1484,-556.4036125
img_13_slice_40.npy,-1000,1365,-555.70529375
img_13_slice_41.npy,-1000,1373,-559.32895625
img_13_slice_42.npy,-1000,1416,-566.78703125
img_13_slice_43.npy,-1000,1358,-571.99815
img_13_slice_44.npy,-1000,1353,-574.93285
img_13_slice_45.npy,-1000,1367,-577.64656875
img_13_slice_46.npy,-1000,1364,-580.14760625
img_13_slice_47.npy,-1000,1375,-582.1373
img_13_slice_48.npy,-1000,1370,-583.6148625
img_13_slice_49.npy,-1000,1349,-584.76273125
img_13_slice_5.npy,-1000,1471,-556.05106875
img_13_slice_50.npy,-1000,1399,-585.91621875
img_13_slice_51.npy,-1000,1399,-586.63710625
img_13_slice_52.npy,-1000,1391,-587.94433125
img_13_slice_53.npy,-1000,1392,-590.12858125
img_13_slice_54.npy,-1000,1368,-592.19999375
img_13_slice_55.npy,-1000,1367,-594.4482375
img_13_slice_56.npy,-1000,1384,-596.72745625
img_13_slice_57.npy,-1000,1389,-598.6315125
img_13_slice_58.npy,-1000,1367,-600.373175
img_13_slice_59.npy,-1000,1376,-602.10043125
img_13_slice_6.npy,-1000,1480,-555.6976
img_13_slice_60.npy,-1000,1410,-603.89500625
img_13_slice_61.npy,-1000,1410,-605.70929375
img_13_slice_62.npy,-1000,1409,-607.72728125
img_13_slice_63.npy,-1000,1403,-609.69113125
img_13_slice_64.npy,-1000,1391,-611.430725
img_13_slice_65.npy,-1000,1414,-612.77388125
img_13_slice_66.npy,-1000,1415,-613.72294375
img_13_slice_67.npy,-1000,1426,-614.59408125
img_13_slice_68.npy,-1000,1429,-615.3744875
img_13_slice_69.npy,-1000,1438,-615.5879375
img_13_slice_7.npy,-1000,1458,-555.0787
img_13_slice_70.npy,-1000,1443,-615.8795625
img_13_slice_71.npy,-1000,1416,-616.16311875
img_13_slice_72.npy,-1000,1400,-616.26151875
img_13_slice_73.npy,-1000,1393,-616.62
img_13_slice_74.npy,-1000,1403,-617.1651
img_13_slice_75.npy,-1000,1404,-617.6858875
img_13_slice_76.npy,-1000,1449,-618.20748125
img_13_slice_77.npy,-1000,1442,-618.62764375
img_13_slice_78.npy,-1000,1430,-619.09976875
img_13_slice_79.npy,-1000,1461,-619.83000625
img_13_slice_8.npy,-1000,1448,-554.35174375
img_13_slice_80.npy,-1000,1447,-620.4997375
img_13_slice_81.npy,-1000,1454,-621.20999375
img_13_slice_82.npy,-1000,1427,-621.98971875
img_13_slice_83.npy,-1000,1393,-622.5914375
img_13_slice_84.npy,-1000,1369,-622.93315625
img_13_slice_85.npy,-1000,1418,-623.16395
img_13_slice_86.npy,-1000,1409,-623.88305
img_13_slice_87.npy,-1000,1358,-624.5923625
img_13_slice_88.npy,-1000,1367,-625.11534375
img_13_slice_89.npy,-1000,1416,-625.6997
img_13_slice_9.npy,-1000,1460,-553.29018125
img_13_slice_90.npy,-1000,1376,-626.03541875
img_13_slice_91.npy,-1000,1364,-626.40745
img_13_slice_92.npy,-1000,1372,-627.14575625
img_13_slice_93.npy,-1000,1311,-627.75194375
img_13_slice_94.npy,-1000,1304,-628.28556875
img_13_slice_95.npy,-1000,1353,-628.4000625
img_13_slice_96.npy,-1000,1350,-628.13774375
img_13_slice_97.npy,-1000,1376,-627.772375
img_13_slice_98.npy,-1000,1299,-627.53239375
img_13_slice_99.npy,-1000,1273,-627.6889875
img_1_slice_0.npy,-1000,1551,-660.0387
img_1_slice_1.npy,-1000,1399,-657.98041875
img_1_slice_10.npy,-1000,1831,-641.34210625
img_1_slice_100.npy,-1000,1835,-744.7447625
img_1_slice_101.npy,-1000,1770,-744.83809375
img_1_slice_102.npy,-1000,1990,-744.8442375
img_1_slice_103.npy,-1000,2247,-744.7999
img_1_slice_104.npy,-1000,2504,-744.71039375
img_1_slice_105.npy,-1000,2761,-744.5270625
img_1_slice_106.npy,-1000,2522,-744.684325
img_1_slice_107.npy,-1000,2283,-744.74623125
img_1_slice_108.npy,-1000,2131,-744.75383125
img_1_slice_109.npy,-1000,2033,-744.716725
img_1_slice_11.npy,-1000,1739,-641.43114375
img_1_slice_110.npy,-1000,1975,-744.589425
img_1_slice_111.npy,-1000,1980,-745.24770625
img_1_slice_112.npy,-1000,1994,-745.812675
img_1_slice_113.npy,-1000,2007,-746.32863125
img_1_slice_114.npy,-1000,2020,-746.79134375
img_1_slice_115.npy,-1000,2034,-747.165675
img_1_slice_116.npy,-1000,1999,-748.11585625
img_1_slice_117.npy,-1000,1964,-748.97961875
img_1_slice_118.npy,-1000,1929,-749.7924375
img_1_slice_119.npy,-1000,1894,-750.556575
img_1_slice_12.npy,-1000,1726,-641.41353125
img_1_slice_120.npy,-1000,1859,-751.23099375
img_1_slice_121.npy,-1000,1821,-751.69720625
img_1_slice_122.npy,-1000,1797,-752.0716375
img_1_slice_123.npy,-1000,1773,-752.39630625
img_1_slice_124.npy,-1000,1749,-752.67069375
img_1_slice_125.npy,-1000,1725,-752.86099375
img_1_slice_126.npy,-1000,1701,-753.32869375
img_1_slice_127.npy,-1000,1680,-753.69639375
img_1_slice_128.npy,-1000,1660,-754.01634375
img_1_slice_129.npy,-1000,1639,-754.28758125
img_1_slice_13.npy,-1000,1713,-641.329375
img_1_slice_130.npy,-1000,1619,-754.4654
img_1_slice_131.npy,-1000,1533,-756.14940625
img_1_slice_132.npy,-1000,1523,-757.7387875
img_1_slice_133.npy,-1000,1512,-759.2725125
img_1_slice_134.npy,-1000,1579,-760.75273125
img_1_slice_135.npy,-1000,1738,-762.133975
img_1_slice_136.npy,-1000,1587,-762.64824375
img_1_slice_137.npy,-1000,1601,-763.06424375
img_1_slice_138.npy,-1000,1637,-763.43395625
img_1_slice_139.npy,-1000,1673,-763.7552125
img_1_slice_14.npy,-1000,1700,-641.175075
img_1_slice_140.npy,-1000,1717,-763.991475
img_1_slice_141.npy,-1000,1585,-764.43909375
img_1_slice_142.npy,-1000,1538,-764.797775
img_1_slice_143.npy,-1000,1519,-765.1095
img_1_slice_144.npy,-1000,1788,-765.37218125
img_1_slice_145.npy,-1000,2118,-765.5479375
img_1_slice_146.npy,-1000,1887,-767.02078125
img_1_slice_147.npy,-1000,1741,-768.405925
img_1_slice_148.npy,-1000,1826,-769.745125
img_1_slice_149.npy,-1000,1919,-771.03726875
img_1_slice_15.npy,-1000,1804,-640.908325
img_1_slice_150.npy,-1000,2012,-772.25176875
img_1_slice_151.npy,-1000,1628,-773.19393125
img_1_slice_152.npy,-1000,1572,-774.06104375
img_1_slice_153.npy,-1000,1553,-774.8867
img_1_slice_154.npy,-1000,1535,-775.6721
img_1_slice_155.npy,-1000,1535,-776.38993125
img_1_slice_156.npy,-1000,1420,-776.664275
img_1_slice_157.npy,-1000,1493,-776.863575
img_1_slice_158.npy,-1000,1565,-777.019075
img_1_slice_159.npy,-1000,1638,-777.1301625
img_1_slice_16.npy,-1000,1694,-642.60830625
img_1_slice_160.npy,-1000,1711,-777.16465625
img_1_slice_161.npy,-1000,1750,-777.70476875
img_1_slice_162.npy,-1000,1835,-778.1591875
img_1_slice_163.npy,-1000,2010,-778.56661875
img_1_slice_164.npy,-1000,2185,-778.9288625
img_1_slice_165.npy,-1000,2361,-779.2127
img_1_slice_166.npy,-1000,1865,-779.83588125
img_1_slice_167.npy,-1000,1519,-780.37968125
img_1_slice_168.npy,-1000,1453,-780.87621875
img_1_slice_169.npy,-1000,1569,-781.33343125
img_1_slice_17.npy,-1000,1662,-644.1981
img_1_slice_170.npy,-1000,1792,-781.705875
img_1_slice_171.npy,-1000,1459,-781.6827625
img_1_slice_172.npy,-1000,1391,-781.5867
img_1_slice_173.npy,-1000,1456,-781.44446875
img_1_slice_174.npy,-1000,1590,-781.2507125
img_1_slice_175.npy,-1000,1725,-780.96873125
img_1_slice_176.npy,-1000,1448,-780.3750625
img_1_slice_177.npy,-1000,1452,-779.71245625
img_1_slice_178.npy,-1000,1483,-779.0017875
img_1_slice_179.npy,-1000,1530,-778.24526875
img_1_slice_18.npy,-1000,1629,-645.72148125
img_1_slice_180.npy,-1000,1716,-777.41583125
img_1_slice_181.npy,-1000,1466,-777.28158125
img_1_slice_182.npy,-1000,1278,-777.08456875
img_1_slice_183.npy,-1000,1425,-776.839975
img_1_slice_184.npy,-1000,1574,-776.5480125
img_1_slice_185.npy,-1000,1723,-776.18578125
img_1_slice_186.npy,-1000,1709,-776.0024625
img_1_slice_187.npy,-1000,1695,-775.733225
img_1_slice_188.npy,-1000,1681,-775.40876875
img_1_slice_189.npy,-1000,1667,-775.02884375
img_1_slice_19.npy,-1000,1663,-647.17293125
img_1_slice_190.npy,-1000,1753,-774.57118125
img_1_slice_191.npy,-1000,1658,-774.41936875
img_1_slice_192.npy,-1000,1662,-774.1842875
img_1_slice_193.npy,-1000,1735,-773.89730625
img_1_slice_194.npy,-1000,1808,-773.55234375
img_1_slice_195.npy,-1000,1882,-773.12053125
img_1_slice_196.npy,-1000,1774,-773.45213125
img_1_slice_197.npy,-1000,1665,-773.70961875
img_1_slice_198.npy,-1000,1617,-773.92089375
img_1_slice_199.npy,-1000,1708,-774.0829
img_1_slice_2.npy,-1000,1248,-655.8223375
img_1_slice_20.npy,-1000,1872,-648.5003
img_1_slice_200.npy,-1000,1869,-774.156575
img_1_slice_201.npy,-1000,1736,-774.57965625
img_1_slice_202.npy,-1000,1705,-774.919925
img_1_slice_203.npy,-1000,1694,-775.19364375
img_1_slice_204.npy,-1000,1684,-775.40685625
img_1_slice_205.npy,-1000,1686,-775.52353125
img_1_slice_206.npy,-1000,1490,-776.07105
img_1_slice_207.npy,-1000,1426,-776.53135625
img_1_slice_208.npy,-1000,1466,-776.93251875
img_1_slice_209.npy,-1000,1575,-777.27371875
img_1_slice_21.npy,-1000,1721,-650.20320625
img_1_slice_210.npy,-1000,1684,-777.5246
img_1_slice_211.npy,-1000,1689,-777.8380875
img_1_slice_212.npy,-1000,1720,-778.06928125
img_1_slice_213.npy,-1000,1752,-778.2436625
img_1_slice_214.npy,-1000,1783,-778.36161875
img_1_slice_215.npy,-1000,1891,-778.3841375
img_1_slice_216.npy,-1000,1847,-778.95493125
img_1_slice_217.npy,-1000,1884,-779.42373125
img_1_slice_218.npy,-1000,1920,-779.82454375
img_1_slice_219.npy,-1000,1957,-780.1603625
img_1_slice_22.npy,-1000,1724,-651.80729375
img_1_slice_220.npy,-1000,1994,-780.39885
img_1_slice_221.npy,-1000,1920,-780.44643125
img_1_slice_222.npy,-1000,1847,-780.4049875
img_1_slice_223.npy,-1000,1855,-780.30529375
img_1_slice_224.npy,-1000,1988,-780.14010625
img_1_slice_225.npy,-1000,2121,-779.8701375
img_1_slice_226.npy,-1000,1951,-780.20268125
img_1_slice_227.npy,-1000,1781,-780.44173125
img_1_slice_228.npy,-1000,1736,-780.6203125
img_1_slice_229.npy,-1000,1765,-780.7419125
img_1_slice_23.npy,-1000,1726,-653.3401875
img_1_slice_230.npy,-1000,1938,-780.77226875
img_1_slice_231.npy,-1000,1699,-781.97480625
img_1_slice_232.npy,-1000,1637,-783.10771875
img_1_slice_233.npy,-1000,1677,-784.19219375
img_1_slice_234.npy,-1000,1724,-785.2293875
img_1_slice_235.npy,-1000,1822,-786.1802
img_1_slice_236.npy,-1000,1729,-787.35204375
img_1_slice_237.npy,-1000,1753,-788.44924375
img_1_slice_238.npy,-1000,1784,-789.49580625
img_1_slice_239.npy,-1000,1841,-790.49489375
img_1_slice_24.npy,-1000,1777,-654.80100625
img_1_slice_240.npy,-1000,1914,-791.40983125
